topology,run,phase,algo,u,v,cap_uniform,cap_before_stress,cap_after_stress,usage_routed,util_routed,usage_shortest_init,usage_routed_init,util_shortest_init,util_routed_init,violated,num_switches,switches,paths,ebc,is_stressed,stress_threshold,cap_change_pct,alpha,beta,link_sens,k_paths,load_sens,controller_sens
Iris,2,SM,B3,47,48,100600.0,90080.302,90080.302,64512.0,0.7162,64512.0,43264.0,0.7162,0.4803,0,3,45|46|47,45:45->46->47->48->33->34->1->2->7->8->5 || 46:46->47->48->33->34->1->2->7->8->5 || 47:47->48->33->34->1->2->7->8->5,0.067451,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,B3,48,49,100600.0,166438.096,166438.096,77184.0,0.4637,77184.0,77184.0,0.4637,0.4637,0,3,49|50|44,44:44->50->49->48->33->34->1 || 49:49->48->33->34->1->4->3 || 50:50->49->48->33->34->1->2->7->8->5,0.092549,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,B3,49,50,100600.0,78501.793,78501.793,56192.0,0.7158,56192.0,56192.0,0.7158,0.7158,0,2,50|44,44:44->50->49->48->33->34->1 || 50:50->49->48->33->34->1->2->7->8->5,0.061961,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,1,2,100600.0,587374.468,587374.468,436864.0,0.7438,517120.0,468224.0,0.8804,0.7971,0,19,23|30|31|32|33|34|36|37|38|40|41|42|44|45|46|47|48|49|50,23:23->11->30->33->34->1->2->7->6 || 30:30->33->34->1->2 || 31:31->30->33->34->1->2->7 || 32:32->34->1->2 || 33:33->34->1->2->7 || 34:34->1->2 || 36:36->1->2->7->8 || 37:37->1->2->7 || 38:38->30->33->34->1->2->7 || 40:40->39->33->34->1->2->7->6 || 41:41->40->39->33->34->1->2->7->6 || 42:42->3->4->1->2->7->8->5 || 44:44->50->49->48->33->34->1->2->7->6 || 45:45->46->47->48->33->34->1->2->7->8->5 || 46:46->47->48->33->34->1->2->7->8 || 47:47->48->33->34->1->2->7->8 || 48:48->33->34->1->2->7->8->5 || 49:49->48->33->34->1->2->7->8 || 50:50->49->48->33->34->1->2->7->8->5,0.146667,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,1,4,100600.0,90856.579,90856.579,57984.0,0.6382,52864.0,52864.0,0.5818,0.5818,0,2,42|39,39:39->33->34->1->4 || 42:42->3->4->1->2->7->8->5,0.180392,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,1,37,100600.0,61484.768,61484.768,42112.0,0.6849,25856.0,25856.0,0.4205,0.4205,0,2,20|37,20:20->19->15->16->17->37->1 || 37:37->1->2->7,0.076863,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,1,34,100600.0,445948.111,445948.111,445056.0,0.998,421888.0,372992.0,0.946,0.8364,0,19,13|22|23|30|31|32|33|34|38|39|40|41|44|45|46|47|48|49|50,13:13->25->24->27->14->34->1 || 22:22->23->11->30->33->34->1 || 23:23->11->30->33->34->1->2->7->6 || 30:30->33->34->1->2 || 31:31->30->33->34->1->2->7 || 32:32->34->1->2 || 33:33->34->1->2->7 || 34:34->1->2 || 38:38->30->33->34->1->2->7 || 39:39->33->34->1->4 || 40:40->39->33->34->1->2->7->6 || 41:41->40->39->33->34->1->2->7->6 || 44:44->50->49->48->33->34->1->2->7->6 || 45:45->46->47->48->33->34->1->2->7->8->5 || 46:46->47->48->33->34->1->2->7->8 || 47:47->48->33->34->1->2->7->8 || 48:48->33->34->1->2->7->8->5 || 49:49->48->33->34->1->2->7->8 || 50:50->49->48->33->34->1->2->7->8->5,0.208627,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,1,10,100600.0,40031.943,40031.943,22144.0,0.5532,23552.0,23552.0,0.5883,0.5883,0,1,15,15:15->16->17->18->10->1,0.026667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,1,36,100600.0,81211.85,81211.85,40064.0,0.4933,40064.0,40064.0,0.4933,0.4933,0,2,35|36,35:35->36->1 || 36:36->1->2->7->8,0.068235,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,2,7,100600.0,582939.696,582939.696,393216.0,0.6745,517120.0,468224.0,0.8871,0.8032,0,17,33|36|37|38|40|41|42|44|45|46|47|48|49|50|23|29|31,23:23->11->30->33->34->1->2->7->6 || 29:29->24->15->7->2 || 31:31->30->33->34->1->2->7 || 33:33->34->1->2->7 || 36:36->1->2->7->8 || 37:37->1->2->7 || 38:38->30->33->34->1->2->7 || 40:40->39->33->34->1->2->7->6 || 41:41->40->39->33->34->1->2->7->6 || 42:42->3->4->1->2->7->8->5 || 44:44->50->49->48->33->34->1->2->7->6 || 45:45->46->47->48->33->34->1->2->7->8->5 || 46:46->47->48->33->34->1->2->7->8 || 47:47->48->33->34->1->2->7->8 || 48:48->33->34->1->2->7->8->5 || 49:49->48->33->34->1->2->7->8 || 50:50->49->48->33->34->1->2->7->8->5,0.127843,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,3,42,100600.0,38618.418,38618.418,27520.0,0.7126,27520.0,27520.0,0.7126,0.7126,0,1,42,42:42->3->4->1->2->7->8->5,0.038431,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,3,43,100600.0,50556.873,50556.873,25344.0,0.5013,25344.0,25344.0,0.5013,0.5013,0,1,43,43:43->3->4,0.039216,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,3,4,100600.0,148984.077,148984.077,73472.0,0.4932,73472.0,73472.0,0.4932,0.4932,0,3,51|42|43,42:42->3->4->1->2->7->8->5 || 43:43->3->4 || 51:51->3->4,0.147451,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,3,51,100600.0,35633.133,35633.133,20608.0,0.5783,20608.0,20608.0,0.5783,0.5783,0,1,51,51:51->3->4,0.038431,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,5,8,100600.0,317636.342,317636.342,96512.0,0.3038,132352.0,132352.0,0.4167,0.4167,0,4,48|42|50|45,42:42->3->4->1->2->7->8->5 || 45:45->46->47->48->33->34->1->2->7->8->5 || 48:48->33->34->1->2->7->8->5 || 50:50->49->48->33->34->1->2->7->8->5,0.039216,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,6,9,100600.0,181711.918,181711.918,93184.0,0.5128,131840.0,131840.0,0.7255,0.7255,0,4,24|25|26|27,24:24->15->7->6->9 || 25:25->24->15->7->6->9 || 26:26->27->24->15->7->6->9 || 27:27->24->15->7->6->9,0.039216,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,6,7,100600.0,287334.317,287334.317,191232.0,0.6655,261248.0,261248.0,0.9092,0.9092,0,8,40|41|44|23|24|25|26|27,23:23->11->30->33->34->1->2->7->6 || 24:24->15->7->6->9 || 25:25->24->15->7->6->9 || 26:26->27->24->15->7->6->9 || 27:27->24->15->7->6->9 || 40:40->39->33->34->1->2->7->6 || 41:41->40->39->33->34->1->2->7->6 || 44:44->50->49->48->33->34->1->2->7->6,0.073725,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,7,15,100600.0,191404.909,191404.909,136960.0,0.7156,136960.0,185856.0,0.7156,0.971,0,6,24|25|26|27|28|29,24:24->15->7->6->9 || 25:25->24->15->7->6->9 || 26:26->27->24->15->7->6->9 || 27:27->24->15->7->6->9 || 28:28->29->24->15->7->8 || 29:29->24->15->7->2,0.065098,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,7,8,100600.0,304337.876,304337.876,194176.0,0.638,262272.0,262272.0,0.8618,0.8618,0,9,36|42|45|46|47|48|49|50|28,28:28->29->24->15->7->8 || 36:36->1->2->7->8 || 42:42->3->4->1->2->7->8->5 || 45:45->46->47->48->33->34->1->2->7->8->5 || 46:46->47->48->33->34->1->2->7->8 || 47:47->48->33->34->1->2->7->8 || 48:48->33->34->1->2->7->8->5 || 49:49->48->33->34->1->2->7->8 || 50:50->49->48->33->34->1->2->7->8->5,0.073725,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,10,18,100600.0,239906.155,239906.155,123776.0,0.5159,117888.0,117888.0,0.4914,0.4914,0,5,15|17|18|19|21,15:15->16->17->18->10->1 || 17:17->18->10 || 18:18->10 || 19:19->15->16->17->18->10 || 21:21->20->19->15->16->17->18->10,0.012549,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,11,30,100600.0,233523.105,233523.105,121728.0,0.5213,167040.0,167040.0,0.7153,0.7153,0,5,12|14|16|22|23,12:12->13->25->24->29->28->31->30->11 || 14:14->34->33->30->11 || 16:16->15->24->29->28->31->30->11 || 22:22->23->11->30->33->34->1 || 23:23->11->30->33->34->1->2->7->6,0.112941,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,11,23,100600.0,80160.664,80160.664,45056.0,0.5621,45056.0,45056.0,0.5621,0.5621,0,2,22|23,22:22->23->11->30->33->34->1 || 23:23->11->30->33->34->1->2->7->6,0.076863,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,12,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,12,13,100600.0,58905.73,58905.73,24064.0,0.4085,24064.0,24064.0,0.4085,0.4085,0,1,12,12:12->13->25->24->29->28->31->30->11,0.072157,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,13,25,100600.0,71562.899,71562.899,47232.0,0.66,47232.0,47232.0,0.66,0.66,0,2,12|13,12:12->13->25->24->29->28->31->30->11 || 13:13->25->24->27->14->34->1,0.076863,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,14,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,14,34,100600.0,60470.319,60470.319,50176.0,0.8298,27008.0,52608.0,0.4466,0.87,0,2,13|14,13:13->25->24->27->14->34->1 || 14:14->34->33->30->11,0.105882,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,14,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,14,27,100600.0,46522.589,46522.589,23168.0,0.498,0.0,0.0,0.0,0.0,0,1,13,13:13->25->24->27->14->34->1,0.072941,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,15,19,100600.0,163066.086,163066.086,70400.0,0.4317,70400.0,70400.0,0.4317,0.4317,0,3,19|20|21,19:19->15->16->17->18->10 || 20:20->19->15->16->17->37->1 || 21:21->20->19->15->16->17->18->10,0.103529,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,15,16,100600.0,239237.663,239237.663,118144.0,0.4938,96000.0,70400.0,0.4013,0.2943,0,5,15|16|19|20|21,15:15->16->17->18->10->1 || 16:16->15->24->29->28->31->30->11 || 19:19->15->16->17->18->10 || 20:20->19->15->16->17->37->1 || 21:21->20->19->15->16->17->18->10,0.10902,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,15,24,100600.0,293284.088,293284.088,162560.0,0.5543,184704.0,208000.0,0.6298,0.7092,0,7,16|24|25|26|27|28|29,16:16->15->24->29->28->31->30->11 || 24:24->15->7->6->9 || 25:25->24->15->7->6->9 || 26:26->27->24->15->7->6->9 || 27:27->24->15->7->6->9 || 28:28->29->24->15->7->8 || 29:29->24->15->7->2,0.067451,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,16,17,100600.0,106272.741,106272.741,92544.0,0.8708,70400.0,96000.0,0.6624,0.9033,0,4,19|20|21|15,15:15->16->17->18->10->1 || 19:19->15->16->17->18->10 || 20:20->19->15->16->17->37->1 || 21:21->20->19->15->16->17->18->10,0.110588,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,17,18,100600.0,122341.974,122341.974,99968.0,0.8171,94080.0,94080.0,0.769,0.769,0,4,17|19|21|15,15:15->16->17->18->10->1 || 17:17->18->10 || 19:19->15->16->17->18->10 || 21:21->20->19->15->16->17->18->10,0.050196,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,17,37,100600.0,55311.342,55311.342,16256.0,0.2939,0.0,0.0,0.0,0.0,0,1,20,20:20->19->15->16->17->37->1,0.062745,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,19,20,100600.0,61578.611,61578.611,43904.0,0.713,43904.0,43904.0,0.713,0.713,0,2,20|21,20:20->19->15->16->17->37->1 || 21:21->20->19->15->16->17->18->10,0.072157,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,20,21,100600.0,56971.23,56971.23,27648.0,0.4853,27648.0,27648.0,0.4853,0.4853,0,1,21,21:21->20->19->15->16->17->18->10,0.064314,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,22,23,100600.0,42533.97,42533.97,23552.0,0.5537,23552.0,23552.0,0.5537,0.5537,0,1,22,22:22->23->11->30->33->34->1,0.039216,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,24,25,100600.0,133654.09,133654.09,69120.0,0.5172,69120.0,69120.0,0.5172,0.5172,0,3,25|12|13,12:12->13->25->24->29->28->31->30->11 || 13:13->25->24->27->14->34->1 || 25:25->24->15->7->6->9,0.108235,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,24,27,100600.0,93360.134,93360.134,70912.0,0.7596,47744.0,25088.0,0.5114,0.2687,0,3,26|27|13,13:13->25->24->27->14->34->1 || 26:26->27->24->15->7->6->9 || 27:27->24->15->7->6->9,0.04549,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,24,29,100600.0,330484.643,330484.643,93440.0,0.2827,138752.0,157824.0,0.4198,0.4776,0,4,16|29|12|28,12:12->13->25->24->29->28->31->30->11 || 16:16->15->24->29->28->31->30->11 || 28:28->29->24->15->7->8 || 29:29->24->15->7->2,0.118431,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,24,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,26,27,100600.0,28600.061,28600.061,22656.0,0.7922,22656.0,0.0,0.7922,0.0,0,1,26,26:26->27->24->15->7->6->9,0.066667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,26,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,28,29,100600.0,199804.393,199804.393,68352.0,0.3421,113664.0,110080.0,0.5689,0.5509,0,3,16|12|28,12:12->13->25->24->29->28->31->30->11 || 16:16->15->24->29->28->31->30->11 || 28:28->29->24->15->7->8,0.164706,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,28,31,100600.0,151095.817,151095.817,49664.0,0.3287,94976.0,91392.0,0.6286,0.6049,0,2,16|12,12:12->13->25->24->29->28->31->30->11 || 16:16->15->24->29->28->31->30->11,0.152157,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,30,33,100600.0,225620.688,225620.688,136320.0,0.6042,136320.0,161152.0,0.6042,0.7143,0,6,38|14|22|23|30|31,14:14->34->33->30->11 || 22:22->23->11->30->33->34->1 || 23:23->11->30->33->34->1->2->7->6 || 30:30->33->34->1->2 || 31:31->30->33->34->1->2->7 || 38:38->30->33->34->1->2->7,0.174902,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,30,38,100600.0,50690.618,50690.618,25088.0,0.4949,25088.0,46336.0,0.4949,0.9141,0,1,38,38:38->30->33->34->1->2->7,0.087059,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,30,31,100600.0,162474.341,162474.341,71680.0,0.4412,116992.0,69376.0,0.7201,0.427,0,3,16|12|31,12:12->13->25->24->29->28->31->30->11 || 16:16->15->24->29->28->31->30->11 || 31:31->30->33->34->1->2->7,0.163137,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,32,34,100600.0,42111.824,42111.824,26880.0,0.6383,26880.0,0.0,0.6383,0.0,0,1,32,32:32->34->1->2,0.02902,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,33,34,100600.0,442023.14,442023.14,397312.0,0.8988,397312.0,400896.0,0.8988,0.907,0,17,33|38|39|40|41|44|45|14|46|47|48|49|50|22|23|30|31,14:14->34->33->30->11 || 22:22->23->11->30->33->34->1 || 23:23->11->30->33->34->1->2->7->6 || 30:30->33->34->1->2 || 31:31->30->33->34->1->2->7 || 33:33->34->1->2->7 || 38:38->30->33->34->1->2->7 || 39:39->33->34->1->4 || 40:40->39->33->34->1->2->7->6 || 41:41->40->39->33->34->1->2->7->6 || 44:44->50->49->48->33->34->1->2->7->6 || 45:45->46->47->48->33->34->1->2->7->8->5 || 46:46->47->48->33->34->1->2->7->8 || 47:47->48->33->34->1->2->7->8 || 48:48->33->34->1->2->7->8->5 || 49:49->48->33->34->1->2->7->8 || 50:50->49->48->33->34->1->2->7->8->5,0.301176,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,33,39,100600.0,100905.179,100905.179,73984.0,0.7332,73984.0,73984.0,0.7332,0.7332,0,3,40|41|39,39:39->33->34->1->4 || 40:40->39->33->34->1->2->7->6 || 41:41->40->39->33->34->1->2->7->6,0.099608,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,33,48,100600.0,273564.807,273564.807,165376.0,0.6045,165376.0,144128.0,0.6045,0.5269,0,7,44|45|46|47|48|49|50,44:44->50->49->48->33->34->1->2->7->6 || 45:45->46->47->48->33->34->1->2->7->8->5 || 46:46->47->48->33->34->1->2->7->8 || 47:47->48->33->34->1->2->7->8 || 48:48->33->34->1->2->7->8->5 || 49:49->48->33->34->1->2->7->8 || 50:50->49->48->33->34->1->2->7->8->5,0.169412,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,35,36,100600.0,30567.14,30567.14,24448.0,0.7998,24448.0,24448.0,0.7998,0.7998,0,1,35,35:35->36->1,0.07451,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,38,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,39,40,100600.0,86234.983,86234.983,43520.0,0.5047,43520.0,43520.0,0.5047,0.5047,0,2,40|41,40:40->39->33->34->1->2->7->6 || 41:41->40->39->33->34->1->2->7->6,0.068235,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,40,41,100600.0,29308.074,29308.074,22144.0,0.7556,22144.0,22144.0,0.7556,0.7556,0,1,41,41:41->40->39->33->34->1->2->7->6,0.039216,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,40,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,42,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,44,50,100600.0,81676.55,81676.55,33024.0,0.4043,33024.0,33024.0,0.4043,0.4043,0,1,44,44:44->50->49->48->33->34->1->2->7->6,0.025882,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,44,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,45,46,100600.0,32212.124,32212.124,22144.0,0.6874,22144.0,22144.0,0.6874,0.6874,0,1,45,45:45->46->47->48->33->34->1->2->7->8->5,0.05098,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,46,47,100600.0,86249.67,86249.67,43392.0,0.5031,43392.0,22144.0,0.5031,0.2567,0,2,45|46,45:45->46->47->48->33->34->1->2->7->8->5 || 46:46->47->48->33->34->1->2->7->8,0.061176,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,47,48,100600.0,90080.302,90080.302,64512.0,0.7162,64512.0,43264.0,0.7162,0.4803,0,3,45|46|47,45:45->46->47->48->33->34->1->2->7->8->5 || 46:46->47->48->33->34->1->2->7->8 || 47:47->48->33->34->1->2->7->8,0.067451,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,48,49,100600.0,166438.096,166438.096,77184.0,0.4637,77184.0,77184.0,0.4637,0.4637,0,3,49|50|44,44:44->50->49->48->33->34->1->2->7->6 || 49:49->48->33->34->1->2->7->8 || 50:50->49->48->33->34->1->2->7->8->5,0.092549,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,2,SM,MCF_ARC,49,50,100600.0,78501.793,78501.793,56192.0,0.7158,56192.0,56192.0,0.7158,0.7158,0,2,50|44,44:44->50->49->48->33->34->1->2->7->6 || 50:50->49->48->33->34->1->2->7->8->5,0.061961,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,3,INIT,MCF_PATH,1,2,100600.0,611190.096,611190.096,465664.0,0.7619,509824.0,465664.0,0.8341,0.7619,0,21,22|23|30|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50,22:22->23->11->30->33->34->1->2->7->6->9 || 23:23->11->30->33->34->1->2->7->6->9 || 30:30->33->34->1->2->7->6->9 || 33:33->34->1->2->7->8 || 34:34->1->2->7->8 || 35:35->36->1->2->7 || 36:36->1->2->7 || 37:37->1->2->7 || 38:38->30->33->34->1->2->7 || 39:39->33->34->1->2->7 || 40:40->39->33->34->1->2->7 || 41:41->40->39->33->34->1->2->7->6 || 42:42->3->4->1->2->7->6 || 43:43->3->4->1->2->7->6 || 44:44->50->49->48->33->34->1->2->7->6 || 45:45->46->47->48->33->34->1->2->7->6 || 46:46->47->48->33->34->1->2->7->8->5 || 47:47->48->33->34->1->2->7->8->5 || 48:48->33->34->1->2->7->8->5 || 49:49->48->33->34->1->2->7->8->5 || 50:50->49->48->33->34->1->2->7->8->5,0.146667,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,3,INIT,MCF_PATH,1,4,100600.0,71624.332,71624.332,43264.0,0.604,43264.0,43264.0,0.604,0.604,0,2,42|43,42:42->3->4->1->2->7->6 || 43:43->3->4->1->2->7->6,0.180392,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,3,INIT,MCF_PATH,1,37,100600.0,46141.227,46141.227,21504.0,0.466,21504.0,21504.0,0.466,0.466,0,1,37,37:37->1->2->7,0.076863,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,3,INIT,MCF_PATH,1,34,100600.0,438797.925,438797.925,355968.0,0.8112,400128.0,355968.0,0.9119,0.8112,0,16,33|34|38|39|40|41|44|45|46|47|48|49|50|22|23|30,22:22->23->11->30->33->34->1->2->7->6->9 || 23:23->11->30->33->34->1->2->7->6->9 || 30:30->33->34->1->2->7->6->9 || 33:33->34->1->2->7->8 || 34:34->1->2->7->8 || 38:38->30->33->34->1->2->7 || 39:39->33->34->1->2->7 || 40:40->39->33->34->1->2->7 || 41:41->40->39->33->34->1->2->7->6 || 44:44->50->49->48->33->34->1->2->7->6 || 45:45->46->47->48->33->34->1->2->7->6 || 46:46->47->48->33->34->1->2->7->8->5 || 47:47->48->33->34->1->2->7->8->5 || 48:48->33->34->1->2->7->8->5 || 49:49->48->33->34->1->2->7->8->5 || 50:50->49->48->33->34->1->2->7->8->5,0.208627,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,3,INIT,MCF_PATH,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,3,INIT,MCF_PATH,1,36,100600.0,80780.75,80780.75,44928.0,0.5562,44928.0,44928.0,0.5562,0.5562,0,2,35|36,35:35->36->1->2->7 || 36:36->1->2->7,0.068235,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,3,INIT,MCF_PATH,2,7,100600.0,573144.607,573144.607,465664.0,0.8125,509824.0,465664.0,0.8895,0.8125,0,21,22|23|30|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50,22:22->23->11->30->33->34->1->2->7->6->9 || 23:23->11->30->33->34->1->2->7->6->9 || 30:30->33->34->1->2->7->6->9 || 33:33->34->1->2->7->8 || 34:34->1->2->7->8 || 35:35->36->1->2->7 || 36:36->1->2->7 || 37:37->1->2->7 || 38:38->30->33->34->1->2->7 || 39:39->33->34->1->2->7 || 40:40->39->33->34->1->2->7 || 41:41->40->39->33->34->1->2->7->6 || 42:42->3->4->1->2->7->6 || 43:43->3->4->1->2->7->6 || 44:44->50->49->48->33->34->1->2->7->6 || 45:45->46->47->48->33->34->1->2->7->6 || 46:46->47->48->33->34->1->2->7->8->5 || 47:47->48->33->34->1->2->7->8->5 || 48:48->33->34->1->2->7->8->5 || 49:49->48->33->34->1->2->7->8->5 || 50:50->49->48->33->34->1->2->7->8->5,0.127843,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Iris,3,INIT,MCF_PATH,3,42,100600.0,39369.253,39369.253,19968.0,0.5072,19968.0,19968.0,0.5072,0.5072,0,1,42,42:42->3->4->1->2->7->6,0.038431,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
